v1,2013-01-14T21:05:01Z,-83.30049269,42.50082028
v1,2013-01-14T21:05:02Z,-83.30064104,42.50081619
v1,2013-01-14T21:05:03Z,-83.30078939,42.50081209
v1,2013-01-14T21:05:04Z,-83.30093773,42.500808
v1,2013-01-14T21:05:05Z,-83.30108608,42.50080391
v1,2013-01-14T21:05:06Z,-83.30123442,42.50079982
v1,2013-01-14T21:05:07Z,-83.30138277,42.50079573
v1,2013-01-14T21:05:08Z,-83.30153111,42.50079163
v1,2013-01-14T21:05:09Z,-83.30167946,42.50078754
v1,2013-01-14T21:05:10Z,-83.3018278,42.50078345
v1,2013-01-14T21:05:11Z,-83.30197615,42.50077936
v1,2013-01-14T21:05:12Z,-83.30212449,42.50077527
v1,2013-01-14T21:05:13Z,-83.30227284,42.50077118
v1,2013-01-14T21:05:14Z,-83.30242118,42.50076708
v1,2013-01-14T21:05:15Z,-83.30256953,42.50076299
v1,2013-01-14T21:05:16Z,-83.30271787,42.5007589
v1,2013-01-14T21:05:17Z,-83.30286622,42.50075481
v1,2013-01-14T21:05:18Z,-83.30301456,42.50075072
v1,2013-01-14T21:05:19Z,-83.30316291,42.50074662
v1,2013-01-14T21:05:20Z,-83.30331125,42.50074253
v1,2013-01-14T21:05:21Z,-83.3034596,42.50073844
v1,2013-01-14T21:05:22Z,-83.30360795,42.50073435
v1,2013-01-14T21:05:23Z,-83.30375629,42.50073026
v1,2013-01-14T21:05:24Z,-83.30390464,42.50072617
v1,2013-01-14T21:05:25Z,-83.30405298,42.50072207
v1,2013-01-14T21:05:26Z,-83.30420133,42.50071798
v1,2013-01-14T21:05:27Z,-83.30434967,42.50071389
v1,2013-01-14T21:05:28Z,-83.30449802,42.5007098
v1,2013-01-14T21:05:29Z,-83.30464636,42.50070571
v1,2013-01-14T21:05:30Z,-83.30479471,42.50070161
v1,2013-01-14T21:05:31Z,-83.30494305,42.50069752
v1,2013-01-14T21:05:32Z,-83.3050914,42.50069343
v1,2013-01-14T21:05:33Z,-83.30523974,42.50068934
v1,2013-01-14T21:05:34Z,-83.30538809,42.50068525
v1,2013-01-14T21:05:35Z,-83.30553643,42.50068116
v1,2013-01-14T21:05:36Z,-83.30568478,42.50067706
v1,2013-01-14T21:05:37Z,-83.30583312,42.50067297
v1,2013-01-14T21:05:38Z,-83.30598147,42.50066888
v1,2013-01-14T21:05:39Z,-83.30612982,42.50066479
v1,2013-01-14T21:05:40Z,-83.30627816,42.5006607
v1,2013-01-14T21:05:41Z,-83.30642651,42.50065661
v1,2013-01-14T21:05:42Z,-83.30657485,42.50065251
v1,2013-01-14T21:05:43Z,-83.3067232,42.50064842
v1,2013-01-14T21:05:44Z,-83.30687154,42.50064433
v1,2013-01-14T21:05:45Z,-83.30701989,42.50064024
v1,2013-01-14T21:05:46Z,-83.30716823,42.50063615
v1,2013-01-14T21:05:47Z,-83.30731658,42.50063205
v1,2013-01-14T21:05:48Z,-83.30746492,42.50062796
v1,2013-01-14T21:05:49Z,-83.30761327,42.50062387
v1,2013-01-14T21:05:50Z,-83.30776161,42.50061978
v1,2013-01-14T21:05:51Z,-83.30790996,42.50061569
v1,2013-01-14T21:05:52Z,-83.3080583,42.5006116
v1,2013-01-14T21:05:53Z,-83.30820665,42.5006075
v1,2013-01-14T21:05:54Z,-83.30835499,42.50060341
v1,2013-01-14T21:05:55Z,-83.30850334,42.50059932
v1,2013-01-14T21:05:56Z,-83.30865168,42.50059523
v1,2013-01-14T21:05:57Z,-83.30880003,42.50059114
v1,2013-01-14T21:05:58Z,-83.30894838,42.50058704
v1,2013-01-14T21:05:59Z,-83.30909672,42.50058295
